Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1558299600.0 136.773 NA 91 406 0 NA NA 166 801 0 NA NA 818 19428 1189 NA NA 1102 8275 1495 NA
1558299600.0 136.774 NA 94 371 0 NA NA 173 712 0 NA NA 937 19841 1358 NA NA 1345 12042 1757 NA
1558299600.0 136.775 NA 89 369 0 NA NA 164 669 0 NA NA 771 17852 1391 NA NA 1040 7694 1953 NA
1558299600.0 136.776 NA 90 388 0 NA NA 165 651 0 NA NA 823 16577 1414 NA NA 1091 7195 1837 NA
1558299600.0 136.777 NA 90 419 0 NA NA 164 796 0 NA NA 749 19051 1387 NA NA 1172 8278 1813 NA
1558299600.0 136.778 NA 87 343 0 NA NA 160 691 0 NA NA 522 7720 801 NA NA 1044 3486 888 NA
1558299600.0 136.779 NA 88 357 0 NA NA 164 727 0 NA NA 1188 18481 1531 NA NA 1402 8294 2158 NA
1558299600.0 136.78 NA 112 419 0 NA NA 195 792 0 NA NA 833 24217 1563 NA NA 1240 9864 2318 NA
1558299600.0 136.7801 NA 104 0 NA NA NA 182 0 NA NA NA 507 292 NA NA NA 1421 482 NA NA
1558299600.0 136.7802 NA 77 0 NA NA NA 135 0 NA NA NA 373 194 NA NA NA 1402 386 NA NA
1558299600.0 136.7803 NA 103 0 NA NA NA 182 0 NA NA NA 893 250 NA NA NA 1903 438 NA NA
1558299600.0 136.785 NA 114 460 0 NA NA 181 805 0 NA NA 737 22899 900 NA NA 473 7334 958 NA
1558299600.0 136.786 NA 110 415 0 NA NA 188 765 0 NA NA 759 28500 1523 NA NA 1027 14868 1783 NA
1558299600.0 136.788 NA 105 453 0 NA NA 179 960 0 NA NA 610 19673 1047 NA NA 1176 8174 2118 NA
1558299600.0 136.79 NA 112 413 0 NA NA 195 741 0 NA NA 1056 16560 1587 NA NA 1360 7634 2331 NA
