Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1557867600.0 136.871 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557867600.0 136.872 NA 195 NA NA NA NA NA NA 279 NA NA NA NA NA NA 23387 NA NA NA NA NA NA 28581 NA NA NA NA NA
1557867600.0 136.873 NA 193 NA NA NA NA NA NA 278 NA NA NA NA NA NA 19047 NA NA NA NA NA NA 23465 NA NA NA NA NA
1557867600.0 136.874 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557867600.0 136.875 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 6737 NA NA NA NA NA NA 10920 NA NA NA NA NA
1557867600.0 136.876 NA 197 NA NA NA NA NA NA 278 NA NA NA NA NA NA 21109 NA NA NA NA NA NA 26284 NA NA NA NA NA
1557867600.0 136.877 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557867600.0 136.879 NA 194 NA NA NA NA NA NA 275 NA NA NA NA NA NA 19346 NA NA NA NA NA NA 23961 NA NA NA NA NA
1557867600.0 136.88 NA 192 NA NA NA NA NA NA 273 NA NA NA NA NA NA 15958 NA NA NA NA NA NA 20905 NA NA NA NA NA
1557867600.0 136.881 NA 191 NA NA NA NA NA NA 277 NA NA NA NA NA NA 20878 NA NA NA NA NA NA 26058 NA NA NA NA NA
1557867600.0 136.882 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557867600.0 136.883 NA 197 NA NA NA NA NA NA 283 NA NA NA NA NA NA 24101 NA NA NA NA NA NA 29292 NA NA NA NA NA
