Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6
1558126800.0 136.727 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.728 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.729 NA 51 NA NA NA NA NA 129 NA NA NA NA NA 855 NA NA NA NA NA 5109 NA NA NA NA
1558126800.0 136.73 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.731 NA 53 NA NA NA NA NA 132 NA NA NA NA NA 864 NA NA NA NA NA 5430 NA NA NA NA
1558126800.0 136.732 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.733 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.734 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.735 NA 49 NA NA NA NA NA 127 NA NA NA NA NA 801 NA NA NA NA NA 3221 NA NA NA NA
1558126800.0 136.736 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.737 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.738 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.739 NA 51 NA NA NA NA NA 128 NA NA NA NA NA 836 NA NA NA NA NA 4979 NA NA NA NA
1558126800.0 136.74 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.741 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.742 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.743 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.744 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.745 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.746 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.747 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.748 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.749 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.75 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.751 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.752 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.753 NA 51 NA NA NA NA NA 128 NA NA NA NA NA 848 NA NA NA NA NA 5034 NA NA NA NA
1558126800.0 136.754 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.755 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.756 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.757 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.758 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.759 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.76 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.761 NA 51 NA NA NA NA NA 128 NA NA NA NA NA 834 NA NA NA NA NA 4950 NA NA NA NA
1558126800.0 136.7611 NA 161 0 NA NA NA NA 245 0 NA NA NA NA 15032 587 NA NA NA NA 17467 695 NA NA NA
1558126800.0 136.762 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.763 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.764 NA 52 NA NA NA NA NA 127 NA NA NA NA NA 879 NA NA NA NA NA 4336 NA NA NA NA
1558126800.0 136.765 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.766 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.767 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.768 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.769 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.77 NA 51 NA NA NA NA NA 130 NA NA NA NA NA 849 NA NA NA NA NA 4938 NA NA NA NA
1558126800.0 136.771 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.772 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.7721 NA 161 0 NA NA NA NA 241 0 NA NA NA NA 13719 581 NA NA NA NA 15403 652 NA NA NA
1558126800.0 136.7722 NA 129 0 NA NA NA NA 214 0 NA NA NA NA 15575 545 NA NA NA NA 19042 625 NA NA NA
1558126800.0 136.773 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.774 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.775 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.776 NA 51 NA NA NA NA NA 129 NA NA NA NA NA 832 NA NA NA NA NA 4979 NA NA NA NA
1558126800.0 136.777 NA 51 NA NA NA NA NA 130 NA NA NA NA NA 848 NA NA NA NA NA 4961 NA NA NA NA
1558126800.0 136.778 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.779 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.78 NA 51 NA NA NA NA NA 130 NA NA NA NA NA 811 NA NA NA NA NA 4990 NA NA NA NA
1558126800.0 136.7801 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.7802 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.7803 NA 87 NA NA NA NA NA 168 NA NA NA NA NA 1979 NA NA NA NA NA 4647 NA NA NA NA
1558126800.0 136.781 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.782 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.783 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.784 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.785 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.786 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.787 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.788 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.789 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.79 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.791 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.792 NA 56 NA NA NA NA NA 133 NA NA NA NA NA 892 NA NA NA NA NA 5530 NA NA NA NA
1558126800.0 136.793 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.794 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.795 NA 56 NA NA NA NA NA 134 NA NA NA NA NA 900 NA NA NA NA NA 5619 NA NA NA NA
1558126800.0 136.796 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.797 NA 53 NA NA NA NA NA 131 NA NA NA NA NA 852 NA NA NA NA NA 5099 NA NA NA NA
1558126800.0 136.798 NA 52 NA NA NA NA NA 130 NA NA NA NA NA 901 NA NA NA NA NA 5024 NA NA NA NA
1558126800.0 136.799 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.8 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.801 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.802 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.804 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.805 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.806 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.807 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.808 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.809 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.81 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.811 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.812 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.813 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.814 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.815 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.816 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.817 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.818 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.819 NA 53 NA NA NA NA NA 129 NA NA NA NA NA 880 NA NA NA NA NA 4972 NA NA NA NA
1558126800.0 136.82 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.821 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.822 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.823 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.824 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.825 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.826 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.827 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.828 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.829 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.83 NA 53 NA NA NA NA NA 131 NA NA NA NA NA 925 NA NA NA NA NA 5084 NA NA NA NA
1558126800.0 136.831 NA 56 NA NA NA NA NA 134 NA NA NA NA NA 906 NA NA NA NA NA 5616 NA NA NA NA
1558126800.0 136.8311 NA 154 0 NA NA NA NA 242 0 NA NA NA NA 9059 618 NA NA NA NA 10498 786 NA NA NA
1558126800.0 136.832 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.833 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.834 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.835 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.836 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.837 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.838 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.839 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.8391 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.84 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.841 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.842 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.843 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.844 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.845 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.846 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.847 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.848 NA 55 NA NA NA NA NA 133 NA NA NA NA NA 902 NA NA NA NA NA 5621 NA NA NA NA
1558126800.0 136.849 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.85 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 7285 NA NA NA NA NA 15533 NA NA NA NA
1558126800.0 136.8501 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 7271 NA NA NA NA NA 15512 NA NA NA NA
1558126800.0 136.852 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.8521 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.853 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 7290 NA NA NA NA NA 15465 NA NA NA NA
1558126800.0 136.854 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 7166 NA NA NA NA NA 15380 NA NA NA NA
1558126800.0 136.8561 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.8562 NA 178 317 0 NA NA NA 260 362 0 NA NA NA 8059 11970 3955 NA NA NA 11060 12312 4016 NA NA
1558126800.0 136.857 NA 191 NA NA NA NA NA 277 NA NA NA NA NA 20172 NA NA NA NA NA 28076 NA NA NA NA
1558126800.0 136.858 NA 198 320 0 NA NA NA 287 373 0 NA NA NA 10487 15309 5084 NA NA NA 14452 15710 5146 NA NA
1558126800.0 136.86 NA 194 NA NA NA NA NA 280 NA NA NA NA NA 20492 NA NA NA NA NA 28936 NA NA NA NA
1558126800.0 136.861 NA 194 NA NA NA NA NA 279 NA NA NA NA NA 19845 NA NA NA NA NA 28340 NA NA NA NA
1558126800.0 136.862 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.863 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.864 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.8642 NA 197 NA NA NA NA NA 280 NA NA NA NA NA 22510 NA NA NA NA NA 30976 NA NA NA NA
1558126800.0 136.8643 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.865 NA 195 NA NA NA NA NA 282 NA NA NA NA NA 21169 NA NA NA NA NA 29607 NA NA NA NA
1558126800.0 136.866 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.868 NA 191 NA NA NA NA NA 274 NA NA NA NA NA 16977 NA NA NA NA NA 25514 NA NA NA NA
1558126800.0 136.869 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.87 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.871 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.872 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.873 NA 193 NA NA NA NA NA 279 NA NA NA NA NA 19428 NA NA NA NA NA 27805 NA NA NA NA
1558126800.0 136.874 NA 196 NA NA NA NA NA 280 NA NA NA NA NA 19379 NA NA NA NA NA 27552 NA NA NA NA
1558126800.0 136.875 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.876 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 7397 NA NA NA NA NA 16174 NA NA NA NA
1558126800.0 136.877 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.878 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.879 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.88 NA 197 361 0 NA NA NA 273 408 0 NA NA NA 16373 63917 5614 NA NA NA 24865 64326 5692 NA NA
1558126800.0 136.881 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.882 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.883 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.884 NA 191 NA NA NA NA NA 278 NA NA NA NA NA 21721 NA NA NA NA NA 30190 NA NA NA NA
1558126800.0 136.885 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.886 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.887 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.888 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 7176 NA NA NA NA NA 15512 NA NA NA NA
1558126800.0 136.889 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.89 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.891 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.892 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 7187 NA NA NA NA NA 15519 NA NA NA NA
1558126800.0 136.895 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 7246 NA NA NA NA NA 15951 NA NA NA NA
1558126800.0 136.896 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 136.898 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 1361.0 0 NA NA NA NA NA 0 NA NA NA NA NA 710 NA NA NA NA NA 2831 NA NA NA NA NA
1558126800.0 1361.17 0 NA NA NA NA NA 0 NA NA NA NA NA 679 NA NA NA NA NA 2081 NA NA NA NA NA
1558126800.0 1361.18 0 NA NA NA NA NA 0 NA NA NA NA NA 1951 NA NA NA NA NA 4263 NA NA NA NA NA
1558126800.0 1362.0 0 NA NA NA NA NA 0 NA NA NA NA NA 598 NA NA NA NA NA 1549 NA NA NA NA NA
1558126800.0 1362.18 0 NA NA NA NA NA 0 NA NA NA NA NA 617 NA NA NA NA NA 1517 NA NA NA NA NA
1558126800.0 1363.0 0 NA NA NA NA NA 0 NA NA NA NA NA 690 NA NA NA NA NA 2284 NA NA NA NA NA
1558126800.0 1363.17 0 NA NA NA NA NA 0 NA NA NA NA NA 1969 NA NA NA NA NA 4120 NA NA NA NA NA
1558126800.0 1363.18 0 NA NA NA NA NA 0 NA NA NA NA NA 618 NA NA NA NA NA 1466 NA NA NA NA NA
1558126800.0 1364.0 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 1365.0 NA 67 NA NA NA NA NA 148 NA NA NA NA NA 1107 NA NA NA NA NA 3840 NA NA NA NA
1558126800.0 1366.0 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 137.8 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 7253 NA NA NA NA NA 16137 NA NA NA NA
1558126800.0 139901.0 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 13992501.0 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 14.0 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 140.0 0 NA NA NA NA NA 0 NA NA NA NA NA 692 NA NA NA NA NA 3230 NA NA NA NA NA
1558126800.0 140.51 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 140.54 NA 252 0 NA NA NA NA 341 0 NA NA NA NA 6728 1933 NA NA NA NA 11276 2056 NA NA NA
1558126800.0 140.55 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 140.57 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 145.0 0 NA NA NA NA NA 0 NA NA NA NA NA 703 NA NA NA NA NA 3914 NA NA NA NA NA
1558126800.0 148.0 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA
1558126800.0 149.0 0 NA NA NA NA NA 0 NA NA NA NA NA 742 NA NA NA NA NA 3924 NA NA NA NA NA
1558126800.0 15.0 NA 62 NA NA NA NA NA 142 NA NA NA NA NA 1073 NA NA NA NA NA 3403 NA NA NA NA
1558126800.0 150.0 0 NA NA NA NA NA 0 NA NA NA NA NA 793 NA NA NA NA NA 4898 NA NA NA NA NA
1558126800.0 158.0 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA
1558126800.0 158.1 NA 179 351 0 NA NA NA 257 401 0 NA NA NA 3940 8554 5268 NA NA NA 9859 9300 5354 NA NA
1558126800.0 158.2 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 2295 NA NA NA NA NA 5317 NA NA NA NA
1558126800.0 158.3 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 16.0 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 17.0 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 19.0 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 2.0 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA
1558126800.0 20034.0 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 20034.1 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1558126800.0 20034.11 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
