Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1557997200.0 1003.0 NA 236 0 NA NA NA NA NA 323 0 NA NA NA NA NA 5107 876 NA NA NA NA NA 5404 903 NA NA NA NA
1557997200.0 1004.0 NA 190 112 0 0 0 0 NA 268 132 0 0 0 0 NA 1267 391 94 165 288 290 NA 1352 532 118 180 304 305
1557997200.0 10042.0 NA 124 329 0 90 NA NA NA 196 382 0 113 NA NA NA 822 2672 1599 370 NA NA NA 931 2782 1624 431 NA NA
1557997200.0 10059.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557997200.0 10071.0 NA 89 NA NA NA NA NA NA 170 NA NA NA NA NA NA 1399 NA NA NA NA NA NA 4128 NA NA NA NA NA
1557997200.0 101.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA
1557997200.0 102.0 94 NA NA NA NA NA NA 146 NA NA NA NA NA NA 3643 NA NA NA NA NA NA 6121 NA NA NA NA NA NA
1557997200.0 1020.0 NA 41 30 0 46 NA NA NA 114 61 0 116 NA NA NA 1234 572 356 1000 NA NA NA 3792 1775 827 1852 NA NA
1557997200.0 10224.0 NA 190 412 0 NA NA NA NA 270 495 0 NA NA NA NA 6600 6184 1620 NA NA NA NA 8704 6362 1646 NA NA NA
1557997200.0 10225.0 NA 190 405 0 NA NA NA NA 272 498 0 NA NA NA NA 6490 5744 1628 NA NA NA NA 8562 6061 1657 NA NA NA
1557997200.0 103.0 48 0 0 NA NA NA NA 91 0 0 NA NA NA NA 766 223 1959 NA NA NA NA 915 244 2207 NA NA NA NA
1557997200.0 1030.0 NA 154 59 0 0 NA NA NA 233 81 0 0 NA NA NA 34565 1070 249 242 NA NA NA 35134 1134 423 283 NA NA
1557997200.0 1040.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557997200.0 10424.0 NA 121 325 0 NA NA NA NA 193 383 0 NA NA NA NA 878 2843 1600 NA NA NA NA 980 2941 1627 NA NA NA
1557997200.0 105.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA
1557997200.0 106.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA
1557997200.0 107.0 62 90 261 NA NA NA NA 118 123 311 NA NA NA NA 3347 607 2389 NA NA NA NA 4189 657 2474 NA NA NA NA
1557997200.0 108.0 62 89 269 NA NA NA NA 119 125 316 NA NA NA NA 5218 661 2489 NA NA NA NA 6977 698 2587 NA NA NA NA
1557997200.0 10801.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557997200.0 10802.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557997200.0 10803.0 NA 210 362 0 101 176 NA NA 292 409 0 119 231 NA NA 2902 2911 2962 528 847 NA NA 3864 3008 2987 576 896 NA
1557997200.0 10804.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557997200.0 10805.0 NA 196 354 0 82 168 NA NA 285 404 0 110 227 NA NA 3299 2820 3036 469 820 NA NA 5548 2917 3067 494 900 NA
1557997200.0 10806.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557997200.0 10807.0 NA 203 357 0 95 168 NA NA 286 407 0 130 228 NA NA 8775 9508 8600 2055 2525 NA NA 16196 9941 8690 2214 2708 NA
1557997200.0 10808.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557997200.0 10809.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557997200.0 10823.0 NA 201 353 0 87 163 NA NA 286 405 0 119 226 NA NA 8489 9114 8593 1949 2560 NA NA 15965 9656 8677 2108 2724 NA
1557997200.0 10824.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557997200.0 10824.1 NA 215 NA NA NA NA NA NA 307 NA NA NA NA NA NA 9276 NA NA NA NA NA NA 13750 NA NA NA NA NA
1557997200.0 10824.5 NA 222 107 0 NA NA NA NA 307 143 0 NA NA NA NA 2551 844 195 NA NA NA NA 2621 898 214 NA NA NA
1557997200.0 10824.6 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557997200.0 10824.7 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557997200.0 10824.8 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557997200.0 10825.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557997200.0 10826.0 NA 215 364 0 110 175 NA NA 304 423 0 129 232 NA NA 3884 3702 3021 600 831 NA NA 5984 3795 3046 643 901 NA
1557997200.0 10842.0 NA 206 360 0 111 172 NA NA 293 410 0 131 230 NA NA 9018 10103 8757 2089 2601 NA NA 15538 10785 8865 2245 2783 NA
1557997200.0 10842.7 NA 211 364 0 98 169 NA NA 299 410 0 131 230 NA NA 2415 2948 3035 573 838 NA NA 2615 3044 3068 825 901 NA
1557997200.0 10859.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557997200.0 10871.0 NA 207 367 0 98 173 NA NA 295 415 0 120 232 NA NA 2681 3089 3041 541 854 NA NA 3342 3180 3081 591 915 NA
1557997200.0 109.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 401 NA NA NA NA NA NA 2975 NA NA NA NA NA NA
1557997200.0 11.0 NA 101 281 0 75 NA NA NA 175 335 0 104 NA NA NA 7587 6802 2726 878 NA NA NA 9920 7091 2827 1071 NA NA
1557997200.0 110.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 690 NA NA NA NA NA NA 2372 NA NA NA NA NA NA
1557997200.0 1102.0 NA 110 275 151 125 NA NA NA 186 330 192 143 NA NA NA 5820 6265 2733 547 NA NA NA 8195 6602 2793 565 NA NA
1557997200.0 11024.0 NA 297 456 0 186 NA NA NA 396 560 0 233 NA NA NA 27621 25932 8264 2231 NA NA NA 35831 26298 8323 2368 NA NA
1557997200.0 11024.2 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557997200.0 11024.6 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557997200.0 11025.0 NA 293 467 0 182 NA NA NA 390 556 0 230 NA NA NA 26342 21430 7942 2097 NA NA NA 34100 21810 8008 2276 NA NA
1557997200.0 111.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 737 NA NA NA NA NA NA 3352 NA NA NA NA NA NA
1557997200.0 112.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA
1557997200.0 11224.6 NA 211 363 0 NA NA NA NA 298 419 0 NA NA NA NA 9178 10357 8933 NA NA NA NA 14756 10700 9029 NA NA NA
1557997200.0 113.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 740 NA NA NA NA NA NA 3864 NA NA NA NA NA NA
1557997200.0 114.0 63 89 261 NA NA NA NA 118 124 312 NA NA NA NA 3467 631 2352 NA NA NA NA 4312 677 2446 NA NA NA NA
1557997200.0 115.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 409 NA NA NA NA NA NA 2982 NA NA NA NA NA NA
1557997200.0 11623.0 NA 112 316 0 81 NA NA NA 192 372 0 111 NA NA NA 793 2466 1575 367 NA NA NA 1066 2557 1610 419 NA NA
1557997200.0 11624.0 NA 121 327 0 77 NA NA NA 197 384 0 113 NA NA NA 2908 8406 4693 1106 NA NA NA 4606 8671 4764 1240 NA NA
1557997200.0 11625.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557997200.0 11626.0 NA 122 338 0 90 NA NA NA 198 385 0 112 NA NA NA 1127 3254 1641 389 NA NA NA 1273 3368 1673 443 NA NA
1557997200.0 11642.0 NA 118 327 0 76 NA NA NA 196 379 0 112 NA NA NA 2800 7883 4697 1063 NA NA NA 4474 8467 4777 1187 NA NA
1557997200.0 117.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 409 NA NA NA NA NA NA 2980 NA NA NA NA NA NA
1557997200.0 11824.0 NA 92 NA NA NA NA NA NA 171 NA NA NA NA NA NA 1337 NA NA NA NA NA NA 5974 NA NA NA NA NA
1557997200.0 11825.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557997200.0 12.0 NA 61 NA NA NA NA NA NA 142 NA NA NA NA NA NA 1075 NA NA NA NA NA NA 4863 NA NA NA NA NA
1557997200.0 120.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA
1557997200.0 12024.0 NA 120 324 0 NA NA NA NA 196 383 0 NA NA NA NA 2925 8655 4778 NA NA NA NA 4884 8908 4861 NA NA NA
1557997200.0 121.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 673 NA NA NA NA NA NA 4439 NA NA NA NA NA NA
1557997200.0 122.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA
1557997200.0 123.1 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA
1557997200.0 123.3 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA
1557997200.0 124.2 254 NA NA NA NA NA NA 306 NA NA NA NA NA NA 4911 NA NA NA NA NA NA 9082 NA NA NA NA NA NA
1557997200.0 124.5 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA
1557997200.0 124.6 254 NA NA NA NA NA NA 305 NA NA NA NA NA NA 4531 NA NA NA NA NA NA 9797 NA NA NA NA NA NA
1557997200.0 125.0 62 90 260 NA NA NA NA 118 124 312 NA NA NA NA 3275 620 2352 NA NA NA NA 3913 654 2441 NA NA NA NA
1557997200.0 126.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 657 NA NA NA NA NA NA 2705 NA NA NA NA NA NA
1557997200.0 127.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA
1557997200.0 13.0 NA 92 258 0 NA NA NA NA 169 318 0 NA NA NA NA 1689 9412 2253 NA NA NA NA 2516 9661 2379 NA NA NA
1557997200.0 130.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA
1557997200.0 1301.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 669 NA NA NA NA NA NA 2730 NA NA NA NA NA NA
1557997200.0 1301.17 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 775 NA NA NA NA NA NA 3857 NA NA NA NA NA NA
1557997200.0 1302.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 708 NA NA NA NA NA NA 2332 NA NA NA NA NA NA
1557997200.0 1302.17 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA
1557997200.0 1302.18 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 729 NA NA NA NA NA NA 2932 NA NA NA NA NA NA
1557997200.0 1303.0 65 113 204 NA NA NA NA 115 133 249 NA NA NA NA 10198 459 2199 NA NA NA NA 11877 493 2278 NA NA NA NA
1557997200.0 1303.17 61 128 224 NA NA NA NA 109 153 270 NA NA NA NA 9585 565 2228 NA NA NA NA 11959 603 2340 NA NA NA NA
1557997200.0 1304.18 57 176 197 142 NA NA NA 104 218 237 181 NA NA NA 3377 1874 1210 893 NA NA NA 4416 1932 1268 951 NA NA NA
1557997200.0 1304.181 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 413 NA NA NA NA NA NA 2974 NA NA NA NA NA NA
1557997200.0 1306.0 NA 98 296 0 NA NA NA NA 173 345 0 NA NA NA NA 581 2267 879 NA NA NA NA 637 2322 905 NA NA NA
1557997200.0 1307.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557997200.0 1308.0 NA 95 152 57 0 NA NA NA 168 184 81 0 NA NA NA 1758 2208 659 1334 NA NA NA 2773 2754 740 1431 NA NA
1557997200.0 1309.0 NA 106 307 0 NA NA NA NA 177 355 0 NA NA NA NA 728 2604 927 NA NA NA NA 798 2685 956 NA NA NA
1557997200.0 131.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA
1557997200.0 1310.0 NA 99 309 0 NA NA NA NA 176 352 0 NA NA NA NA 680 2492 906 NA NA NA NA 753 2570 945 NA NA NA
1557997200.0 1311.0 NA 97 285 0 67 NA NA NA 174 331 0 104 NA NA NA 739 1704 1005 304 NA NA NA 866 1805 1033 348 NA NA
1557997200.0 1312.0 NA 107 310 0 NA NA NA NA 176 354 0 NA NA NA NA 710 2520 925 NA NA NA NA 780 2594 957 NA NA NA
1557997200.0 1313.0 NA 101 307 0 NA NA NA NA 178 356 0 NA NA NA NA 591 2857 943 NA NA NA NA 667 2936 964 NA NA NA
1557997200.0 1314.0 NA 107 303 0 NA NA NA NA 175 353 0 NA NA NA NA 674 2490 923 NA NA NA NA 740 2562 946 NA NA NA
1557997200.0 1315.0 NA 95 304 0 NA NA NA NA 172 348 0 NA NA NA NA 574 2309 884 NA NA NA NA 729 2409 914 NA NA NA
1557997200.0 1316.0 NA 101 300 0 NA NA NA NA 173 350 0 NA NA NA NA 611 2374 884 NA NA NA NA 763 2456 911 NA NA NA
1557997200.0 1317.0 NA 95 301 0 NA NA NA NA 172 348 0 NA NA NA NA 574 2325 883 NA NA NA NA 638 2433 916 NA NA NA
1557997200.0 1318.0 NA 73 NA NA NA NA NA NA 154 NA NA NA NA NA NA 1100 NA NA NA NA NA NA 3312 NA NA NA NA NA
1557997200.0 1319.0 NA 100 302 0 NA NA NA NA 172 347 0 NA NA NA NA 572 2291 879 NA NA NA NA 633 2373 910 NA NA NA
1557997200.0 132.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 668 NA NA NA NA NA NA 4436 NA NA NA NA NA NA
1557997200.0 1320.0 NA 70 NA NA NA NA NA NA 151 NA NA NA NA NA NA 1119 NA NA NA NA NA NA 4226 NA NA NA NA NA
1557997200.0 1321.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557997200.0 1322.0 NA 67 NA NA NA NA NA NA 148 NA NA NA NA NA NA 1049 NA NA NA NA NA NA 3849 NA NA NA NA NA
1557997200.0 1323.0 NA 99 289 0 NA NA NA NA 172 341 0 NA NA NA NA 589 2302 900 NA NA NA NA 654 2390 925 NA NA NA
1557997200.0 1324.0 NA 105 303 0 NA NA NA NA 177 355 0 NA NA NA NA 742 2631 945 NA NA NA NA 815 2722 978 NA NA NA
1557997200.0 1325.0 NA 74 NA NA NA NA NA NA 154 NA NA NA NA NA NA 1141 NA NA NA NA NA NA 5474 NA NA NA NA NA
1557997200.0 1325.1 NA 98 153 0 NA NA NA NA 178 186 0 NA NA NA NA 2527 3404 1506 NA NA NA NA 6507 5719 1803 NA NA NA
1557997200.0 1325.2 NA 71 NA NA NA NA NA NA 151 NA NA NA NA NA NA 1073 NA NA NA NA NA NA 3487 NA NA NA NA NA
1557997200.0 1325.3 NA 73 NA NA NA NA NA NA 153 NA NA NA NA NA NA 1076 NA NA NA NA NA NA 2982 NA NA NA NA NA
1557997200.0 1325.4 NA 107 312 0 NA NA NA NA 177 355 0 NA NA NA NA 783 2715 932 NA NA NA NA 867 2776 962 NA NA NA
1557997200.0 1325.5 NA 154 0 NA NA NA NA NA 237 0 NA NA NA NA NA 12782 676 NA NA NA NA NA 15086 769 NA NA NA NA
1557997200.0 1325.51 NA 148 0 NA NA NA NA NA 231 0 NA NA NA NA NA 7447 750 NA NA NA NA NA 11114 1062 NA NA NA NA
1557997200.0 1325.6 NA 203 NA NA NA NA NA NA 305 NA NA NA NA NA NA 16493 NA NA NA NA NA NA 19721 NA NA NA NA NA
1557997200.0 1325.7 NA 207 0 NA NA NA NA NA 302 0 NA NA NA NA NA 5114 186 NA NA NA NA NA 5287 209 NA NA NA NA
1557997200.0 1325.8 NA 198 0 NA NA NA NA NA 301 0 NA NA NA NA NA 4825 185 NA NA NA NA NA 4927 207 NA NA NA NA
1557997200.0 1326.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557997200.0 1327.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557997200.0 1328.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557997200.0 1329.0 NA 70 NA NA NA NA NA NA 150 NA NA NA NA NA NA 1072 NA NA NA NA NA NA 3337 NA NA NA NA NA
1557997200.0 1329.1 NA 190 0 NA NA NA NA NA 289 0 NA NA NA NA NA 16951 570 NA NA NA NA NA 21253 637 NA NA NA NA
1557997200.0 133.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 748 NA NA NA NA NA NA 5776 NA NA NA NA NA NA
1557997200.0 1330.0 NA 74 NA NA NA NA NA NA 154 NA NA NA NA NA NA 1110 NA NA NA NA NA NA 3286 NA NA NA NA NA
1557997200.0 1332.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557997200.0 1333.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557997200.0 1335.0 NA 69 NA NA NA NA NA NA 149 NA NA NA NA NA NA 1079 NA NA NA NA NA NA 3691 NA NA NA NA NA
1557997200.0 1336.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557997200.0 1337.0 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557997200.0 1338.0 NA 107 300 0 NA NA NA NA 177 355 0 NA NA NA NA 738 2668 926 NA NA NA NA 820 2754 948 NA NA NA
1557997200.0 1339.0 NA 100 306 0 NA NA NA NA 178 357 0 NA NA NA NA 812 2957 939 NA NA NA NA 919 3042 983 NA NA NA
1557997200.0 134.0 NA 275 44 0 NA NA NA NA 360 75 0 NA NA NA NA 5173 175 97 NA NA NA NA 5323 204 116 NA NA NA
1557997200.0 134.702 NA 33 281 0 NA NA NA NA 109 331 0 NA NA NA NA 966 10480 1038 NA NA NA NA 1704 10571 1062 NA NA NA
1557997200.0 134.703 NA 37 NA NA NA NA NA NA 114 NA NA NA NA NA NA 1393 NA NA NA NA NA NA 4681 NA NA NA NA NA
1557997200.0 134.704 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557997200.0 134.705 NA 35 286 0 NA NA NA NA 112 341 0 NA NA NA NA 1417 32719 3208 NA NA NA NA 4791 35249 3308 NA NA NA
1557997200.0 134.706 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557997200.0 134.707 NA 37 281 0 NA NA NA NA 113 332 0 NA NA NA NA 1059 10033 1053 NA NA NA NA 1561 10111 1082 NA NA NA
1557997200.0 134.708 NA 34 NA NA NA NA NA NA 110 NA NA NA NA NA NA 1389 NA NA NA NA NA NA 4727 NA NA NA NA NA
1557997200.0 134.709 NA 35 458 0 NA NA NA NA 112 508 0 NA NA NA NA 726 10241 1055 NA NA NA NA 1602 10329 1104 NA NA NA
1557997200.0 134.801 NA 35 277 0 NA NA NA NA 113 330 0 NA NA NA NA 1381 22973 2890 NA NA NA NA 4806 25629 2980 NA NA NA
1557997200.0 134.802 NA 32 285 0 NA NA NA NA 110 334 0 NA NA NA NA 1174 13073 1032 NA NA NA NA 1677 13178 1052 NA NA NA
1557997200.0 134.803 NA 35 NA NA NA NA NA NA 113 NA NA NA NA NA NA 1588 NA NA NA NA NA NA 5047 NA NA NA NA NA
1557997200.0 134.804 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557997200.0 134.805 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557997200.0 134.806 NA 33 290 0 NA NA NA NA 111 342 0 NA NA NA NA 1153 14020 1035 NA NA NA NA 1636 14118 1060 NA NA NA
1557997200.0 134.807 NA 121 306 0 NA NA NA NA 196 359 0 NA NA NA NA 7146 38455 3597 NA NA NA NA 12915 39945 3682 NA NA NA
1557997200.0 134.808 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557997200.0 134.809 NA 33 285 0 NA NA NA NA 111 333 0 NA NA NA NA 1187 12098 1044 NA NA NA NA 1662 12196 1075 NA NA NA
1557997200.0 134.81 NA 32 284 0 NA NA NA NA 110 333 0 NA NA NA NA 1155 12198 1031 NA NA NA NA 1674 12288 1062 NA NA NA
1557997200.0 134.811 NA 32 290 0 NA NA NA NA 111 338 0 NA NA NA NA 1124 12928 1024 NA NA NA NA 1621 13042 1055 NA NA NA
1557997200.0 134.812 NA 31 274 0 NA NA NA NA 108 327 0 NA NA NA NA 1405 22848 2848 NA NA NA NA 4910 26080 2897 NA NA NA
1557997200.0 134.813 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1557997200.0 134.901 NA 32 277 0 NA NA NA NA 110 330 0 NA NA NA NA 707 7781 1025 NA NA NA NA 1546 7869 1051 NA NA NA
1557997200.0 134.902 NA 33 281 0 NA NA NA NA 112 332 0 NA NA NA NA 760 9831 1046 NA NA NA NA 1630 10007 1084 NA NA NA
1557997200.0 134.903 NA 35 276 0 NA NA NA NA 113 329 0 NA NA NA NA 1510 27373 2954 NA NA NA NA 4933 29846 3055 NA NA NA
1557997200.0 134.904 NA 36 NA NA NA NA NA NA 114 NA NA NA NA NA NA 1583 NA NA NA NA NA NA 5066 NA NA NA NA NA
