Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1558299600.0 136.727 NA 192 401 0 NA NA NA NA 288 751 0 NA NA NA NA 1688 11523 1288 NA NA NA NA 1605 5555 1710 NA NA NA
1558299600.0 136.729 NA 88 348 0 NA NA NA NA 152 666 0 NA NA NA NA 793 12011 1145 NA NA NA NA 1493 5783 1274 NA NA NA
1558299600.0 136.73 NA 86 420 0 NA NA NA NA 168 765 0 NA NA NA NA 824 11838 1259 NA NA NA NA 1668 5857 1671 NA NA NA
1558299600.0 136.731 NA 89 404 0 NA NA NA NA 164 724 0 NA NA NA NA 676 12091 1144 NA NA NA NA 1028 6377 1285 NA NA NA
1558299600.0 136.734 NA 89 349 0 NA NA NA NA 162 638 0 NA NA NA NA 1074 11539 1189 NA NA NA NA 1586 6063 1330 NA NA NA
1558299600.0 136.735 NA 91 314 0 NA NA NA NA 168 625 0 NA NA NA NA 870 3190 973 NA NA NA NA 1308 3003 1426 NA NA NA
1558299600.0 136.736 NA 88 358 0 NA NA NA NA 160 684 0 NA NA NA NA 875 17165 1263 NA NA NA NA 1665 7031 1438 NA NA NA
1558299600.0 136.737 NA 87 380 0 NA NA NA NA 161 766 0 NA NA NA NA 842 20034 1161 NA NA NA NA 1379 8242 1290 NA NA NA
1558299600.0 136.738 NA 87 355 0 NA NA NA NA 161 685 0 NA NA NA NA 1075 18804 1226 NA NA NA NA 1298 7704 1307 NA NA NA
1558299600.0 136.739 NA 91 372 0 NA NA NA NA 155 697 0 NA NA NA NA 802 21954 1324 NA NA NA NA 977 8615 1455 NA NA NA
1558299600.0 136.74 NA 88 390 0 NA NA NA NA 158 740 0 NA NA NA NA 772 20215 1217 NA NA NA NA 998 8197 1403 NA NA NA
1558299600.0 136.741 NA 89 363 0 NA NA NA NA 169 696 0 NA NA NA NA 850 19752 1158 NA NA NA NA 1258 7517 1347 NA NA NA
1558299600.0 136.742 NA 88 366 0 NA NA NA NA 160 701 0 NA NA NA NA 783 17762 1205 NA NA NA NA 876 6930 1344 NA NA NA
1558299600.0 136.743 NA 89 383 0 NA NA NA NA 164 703 0 NA NA NA NA 1008 18053 1121 NA NA NA NA 1391 7428 1311 NA NA NA
1558299600.0 136.744 NA 89 446 0 NA NA NA NA 159 767 0 NA NA NA NA 831 18329 1119 NA NA NA NA 1507 8644 1220 NA NA NA
1558299600.0 136.745 NA 86 349 0 NA NA NA NA 161 682 0 NA NA NA NA 782 13647 1286 NA NA NA NA 1237 7005 1572 NA NA NA
1558299600.0 136.746 NA 86 348 0 NA NA NA NA 162 671 0 NA NA NA NA 1134 18637 1303 NA NA NA NA 1919 7743 1601 NA NA NA
1558299600.0 136.747 NA 89 370 0 NA NA NA NA 157 698 0 NA NA NA NA 836 16711 1209 NA NA NA NA 1510 7290 1656 NA NA NA
1558299600.0 136.748 NA 90 364 0 NA NA NA NA 165 710 0 NA NA NA NA 774 17904 1172 NA NA NA NA 1281 7313 1503 NA NA NA
1558299600.0 136.749 NA 90 364 0 NA NA NA NA 170 695 0 NA NA NA NA 1027 20168 1202 NA NA NA NA 1274 8306 1512 NA NA NA
1558299600.0 136.75 NA 87 378 0 NA NA NA NA 152 756 0 NA NA NA NA 866 21678 1353 NA NA NA NA 1350 8560 1676 NA NA NA
1558299600.0 136.751 NA 88 442 0 NA NA NA NA 171 745 0 NA NA NA NA 865 20967 1041 NA NA NA NA 1787 8546 1168 NA NA NA
1558299600.0 136.752 NA 87 366 0 NA NA NA NA 168 705 0 NA NA NA NA 973 19542 1117 NA NA NA NA 1079 7672 1281 NA NA NA
1558299600.0 136.753 NA 85 370 0 NA NA NA NA 157 699 0 NA NA NA NA 879 18655 1161 NA NA NA NA 1632 7184 1495 NA NA NA
1558299600.0 136.754 NA 95 390 0 NA NA NA NA 168 715 0 NA NA NA NA 823 15588 1266 NA NA NA NA 1206 6491 1416 NA NA NA
1558299600.0 136.755 NA 88 388 0 NA NA NA NA 167 814 0 NA NA NA NA 814 21052 1155 NA NA NA NA 981 8640 1583 NA NA NA
1558299600.0 136.756 NA 87 345 0 NA NA NA NA 161 696 0 NA NA NA NA 837 13104 1086 NA NA NA NA 1566 6022 1282 NA NA NA
1558299600.0 136.757 NA 89 364 0 NA NA NA NA 164 713 0 NA NA NA NA 982 17587 1107 NA NA NA NA 1522 7175 1495 NA NA NA
1558299600.0 136.758 NA 88 371 0 NA NA NA NA 164 694 0 NA NA NA NA 916 21124 1152 NA NA NA NA 1252 7637 1264 NA NA NA
1558299600.0 136.759 NA 90 399 0 NA NA NA NA 161 757 0 NA NA NA NA 868 23894 1153 NA NA NA NA 981 8642 1346 NA NA NA
1558299600.0 136.76 NA 87 384 0 NA NA NA NA 157 742 0 NA NA NA NA 834 22200 936 NA NA NA NA 1349 8309 1030 NA NA NA
